row_id,job_position_title,resume_text,job_description
358,Senior Software Engineer,"FINANCE MANAGER         Summary     Pro-active, results-oriented, deadline driven with broad experience in all aspects of accounting and financial management.  Solid planning and organizational skills in coordinating all aspects of each project from inception through completion.  Sees the big picture and plans appropriate strategies to achieve results.  Well disciplined with proven ability to manage multiple assignments efficiently under extreme pressure while meeting tight deadline schedules.  Strong team builder and facilitator, creates an atmosphere that encourages individual growth among accounting professionals while maximizing their potential and production.  Ascertains needs and goals, streamlines existing operations, envisions new concepts and looks for areas of improvement while following through with development and direction.  Clearly and effectively communicates direction, commits people to action with timelines, and transforms complex information into easily understood formats.        Highlights         SAP, Dynamics AX, AS400, SBT, IFRS, JD Edwards, MAS90, Great Plains and Quickbooks.  Access, SAS and SQL.  MS Office including Excel 2010, 2007 and 2003.  UltiPro, ADP, Report Smith, E-Time Heavy, TimeSaver, EZLabor and EasyPay.     Comprehensive experience in Organizational Re-Engineering  Inventory Control/Purchasing  Reporting/Process  Improvement Financial   Management/Analysis   Quarterly/Year-End Audit   Budget & Forecasting   Preparation/Administration   General Accounting/HR/Payroll   Staff Management   Business Analysis   GAAP/JSOX/ISO/SOX            Experience      Finance Manager  ,   12/2011   to   05/2014    Company Name   －   City  ,   State      Provide financial reports for three plants in the region.  Manage day to day operations to include overseeing all accounting functions, procurement, annual budget forecast, payroll and complying with SOX.  Work with corporate HR in regards to plant personnel and suggest personnel changes in the pla [...]","we are looking for a fulltime full stack senior software engineer who can work out of our office in reno nevada relocation assistance is available you should enjoy writing beautiful fast php to a high standard in a timely and scalable way that improves the codebase of our products in meaningful ways
responsibilities
 develop expert level knowledge of noip products infrastructure architecture and business model
 contribute in all phases of the development lifecycle
 develop and deploy new features procedures and tools
 troubleshoot test and maintain the core product software and databases to ensure strong optimization and functionality
 provide technical leadership to the team by assisting with complex technical problems help team members improve and grow as engineers
must have
  years of php development experience with recent experience in modern php practices frameworks and deployment
 comfortable with git linux ssh the command line and agile methodologies
 bs degree in computer science engineering or a related subject
nice to have
 experience with dynamic dns
 experience with vuejs and laravel
 experience with responsive frontend frameworks eg bootstrap foundation
 experience with scaling technologies eg containerization microservices event sourcing
 experience with nonsql database models eg columnar stores graph databases
 ms degree in computer science engineering or a related subject
join the noip team

we are looking for bright passionate and dedicated people with clearl [...]"
359,Bilingual Occupational Registered Nurse,"COSTUMER SERVICES         Summary     Costumer representative  with background as sandwich artist  and security looking to join a growing entrepreneurial organization as part of the Executive team.       Skills         Operations management  Financial records and processing  Quick learner  Client-focused  Computer proficient  Active listening skills  Telephone inquiries specialist  Cash handling accuracy  Superior communication skills    Top sales performer  Customer service expert  Strong communication skills  Superior organization skills  Store maintenance ability  Energetic work attitude  Adaptive team player  Cheerful and energetic  Telecommunication skills           Experience      Costumer Services   ,   02/2018   to   Current    Company Name   －   City  ,   State     Answered customer questions and took orders.  Assisted customers with finding solutions to their complaints, concerns and inquiries.  Recommended, selected and helped locate merchandise based on customer needs and desires.  Collaborated with customer service team members to give exceptional service throughout the entire shopping and purchasing experience.  Built customer confidence by actively listening to their concerns and giving appropriate feedback.  Extended customer subscriptions, offering discounts and promotions to ensure high customer retention rates.  Confirmed that appropriate changes were made to resolve customers' problems.         Sandwich Artist  ,   01/2017   to   02/2018    Company Name   －   City  ,   State     Executed all daily tasks and assisted other team members when needed.  Prepared food items, including sandwiches and other products to meet customer specifications.  Assisted customers, including answering questions and preparing orders.  Organized food preparation stations and replenished supplies as needed.  Delivered superior customer service focused on quality and meeting customer needs in a timely manner.  Cleaned and maintained all food preparation stations.  Traine [...]","the bilingual occupational registered nurse is a hybrid position who works as part of an interdisciplinary team to assist injured employees return to their preaccident jobs using best of practice process and protocols this position is ideal for a nurse who can consistently use a therapeutic relationship as basis for providing health recommendations to callers

requirements
 must demonstrate proven ability to communicate with patients in both english and french
 active carna license in with in good standing
 minimum of  years clinical nursing experience including  year in an acute care setting
 proficient computer aptitude and ms office skills
 can attend inperson meetings and work on site in calgary for  days a week option to work remote  days per week
 attention to detail
 focus on practical considerations
 measured thoughtful approach
 results oriented
 rapid and responsive approach
 readiness to cooperate with others
 readiness to trust and respect others
 subtlety and sensitivity
 this role will be based in calgary alberta

compensation annual compensation will range from  to  depending on applicant education experience credentials and performance a comprehensive benefits plan is available"
360,IT Help Desk Technical Support Agent (Remote/Telecommute),"INFORMATION TECHNOLOGY SPECIALIST       Professional Profile     Quality-driven and practical Systems Administrator with [Number] years aligning business systems with business policies and guidelines. Looking to bring strong analytical and problem-solving skills to an industry-leading software company.       Qualifications          CompTIA Security + CE SY0-401 Certified  Refined system debugging and diagnostic skills  Excellent analytical, interpersonal, communication and organizational skills  System administration  UNIX system performance monitoring  Team player and self-starter with the ability to operate without detailed work direction      Working knowledge of application servers, J2EE, Oracle, Unix O/S, Linux, LDAP, Database, Service Oriented Architecture and physical architectures, Mainframe, Remedy, Virtual Machine  High proficiency level in MS Office (Word, PowerPoint, Excel, Outlook)            Relevant Experience     Automated repeatable tasks where possible to increase efficiency.Consistently received a 100% rate of customer satisfaction.Performed root cause analysis to identify system errors and improve accuracy by 15%.Awarded with the Tech of the quarter for contributions to mission.       Experience      Information Technology Specialist     Sep 2013   to   Dec 2015      Company Name   －   City  ,   State     5 years of experience in the maintenance and troubleshooting of complex infrastructure.  Provide Help Desk Services first level of troubleshooting to all customers on multiple systems.  Use internally developed maintenance provider plans, procedures and tools to identify, troubleshoot, and diagnose failures and restore system capability to operations.  Analyze, diagnose and isolate failures to hardware Line-Replaceable units (LRU).  Directly replace or coordinate replacement of failed hardware LRU's with the maintenance provider or the vendor.  Collect data describing the environment at the time of the failure to provide root cause analysis is n [...]","why compucom overview

fully remotetelecommute positionwork from homewfhcompucom is now a part of the office depot family of companies come join a growing global company that has a laidback culture values your skills focuses on growing your career and promotes worklife balance competitive pay a generous timeoff policy and full benefits including  with matching are included in our benefits package this role reports to and partners with our offices in louisville ky and ft mill sc while working from home

our it help deskservice desk technical support agents spend their day on the phone coordinating diagnosing and troubleshooting incoming employee calls for a wide variety of clients and industries they are the first point of contact and representative for all support service requests these are requests for support for technicalit issues involving desktop and laptop application software or network services from local personnel or from employees using remote network access

what we need  what youll do responsibilities
 diagnose and troubleshoot enduser desktop application issues and provides an appropriate solution
 provides timely resolution of problems or escalation on behalf of the customer and ensures their satisfaction
 provides case status updates to management and endusers per service level guidelines
 documents and implements standard operating procedures and customer service guidelines relating to remote it support
 provide support for pcs laptops printers cell phones and [...]"
361,"Administrative Assistant III (Part time) – Remote, Work from Anywhere","SENIOR APPLICATION SPECIALIST       Professional Summary     Highly motivated, results and detail oriented leader with strong communication, leadership, and troubleshooting skills.  I have a proven track record in increasing staff development with a focus on quality improvement.  I am seeking a position that allows me to implement health care improvement processes and procedures.        Education and Training      Associate Degree  ,   Applied Science   June 1999     Robert Morris University   －   City  ,   State      Health Information Management          Healthcare Management    Devry University   －   City  ,   State      Course work in Healthcare Management        Skill Highlights          Staff training and development  Relationship and team building  Conflict resolution              Professional Experience      Senior Application Specialist     Mar 2014        Company Name   －   City  ,   State     Implement and support business office software solutions     Create and test application scenarios, including interfaces and device integration    Coordinate software version upgrades with various departments   Assists in project efforts related to charge capture, claims, remittance and cash management workflows  Support day to day maintenance of HB system. Includes daily checks, investigation, root cause analysis, remediation, and process improvement  Serves as the HB Data Courier lead   Provides on-call support during off hours           Revenue Cycle Trainer     Jul 2006   to   Mar 2014      Company Name   －   City  ,   State     Provided operational and technical support which enabled the business office to function efficiently and effectively.  Responsible for operational issues, resolution development and advanced integration through audit/review functions.  Conduct, deliver and arrange training programs for new employees and continuing education of current employees of the business office.  Evaluate old policies and procedures and update as necessary.  Acts as [...]","posting number 

position title administrative assistant iii

closing date until filled

location remote position

the public health institute phi is an independent nonprofit organization dedicated to promoting health wellbeing and quality of life for people throughout california across the nation and around the world as one of the largest and most comprehensive public health organizations in the nation we are at the forefront of research and innovations to improve the efficacy of public health statewide nationally and internationally



tracing health was launched in response to the public health emergency pandemic of covid our services include contact tracing and scientific support to counties and local health departments our highlytrained employees counsel contacts and connect them to community resources for the successful implementation of quarantine



position summary

the oregon public health institute improves health advances equity and responds to public health needs in oregon and beyond this position helps us do that by providing administrative and clerical support to the ophi team including its groundbreaking tracing health covid response program

reporting to the program administrator the administrative assistant iii provides remote general office support in the areas of fiscal payroll and human resources and assists with specialized projects as needed

pay  to  per hour the typical hiring range for this position is  to  per hour with an approximate annualized sal [...]"
362,Development Associate,"FINANCIAL ANALYST             Highlights        Microsoft Excel and PowerPoint (intermediate), Capital IQ (intermediate), FactSet (intermediate), SNL (intermediate),
Bloomberg (beginner/intermediate), SPSS (intermediate)              Experience      Company Name     July 2015   to   Current     Financial Analyst   City  ,   State      Support CEO and corporate operating committee directly by shaping and implementing AIG's strategy on a global level Initiate, evaluate and execute M&A deals and innovation investments in order to enable AIG's inorganic growth Selected Transaction Experience and Strategic Projects: 500 Million Divestiture Work with senior management to identify ~$208 million of allocated versus direct expenses in order to make normalizing adjustments to pretax operating income (PTOI) and drive up valuation price of divested entity Craft marketing language and organize flow of confidential information memorandum in order to prepare company leadership for management discussions with potential buyers Manage virtual data room, track buyer due diligence questions and assist in all steps of running the divestiture process Joint Venture Merger to Expand Commercial Business by ~$200 Million Analyze portfolio of joint venture partner in order to compare net premiums written of AIG's book of business to partner's Strategize with senior management to produce non-binding first round presentation in order to engage partner in equal and active ownership of the joint entity 20 Million Investment in Biotechnology Company Research business models, products, customers, technology and existing market share of private company and over 10 competitors in order to evaluate strategic rationale for investment Write memo detailing industry dynamics, analysis of peer strengths versus weaknesses and investment recommendation Selection of AIG Peers Build database of financial metrics including market capitalization, total revenues and assets, segment (property and casualty versus l [...]","about the organization

the asian american foundation taaf is a convener incubator and investor committed to accelerating opportunity and prosperity for the aapi community taaf supports the ecosystem of advocates and organizations committed to aapi causes so that together we can more effectively take action against hate and violence and build the infrastructure needed to improve aapi advocacy power and representation across american society we were founded to solve for the longstanding lack of investment and resources provided to the aapi community  particularly as antiaapi hate and violence persist at alarming rates we strive to be a catalyzing force for creating a permanent and irrevocable sense of belonging for the  million asian americans and pacific islanders across the united states learn more at taaforg

about the role

the development associate plays a key role in advancing our mission and vision through revenue generating activities and partnerships for taaf they will provide operational support for key areas within the development team by identifying and qualifying major donor prospects supporting donor stewardship activities and communications assisting with the planning and delivery of special events and ensuring that gifts are appropriately credited

responsibilities
 provide administrative support including responding to inquiries drafting correspondence and requesting and scheduling meetings
 ensure all donations are timely reviewed and reconciled in collaborat [...]"
363,Part-Time Sales Associate | Crowfoot,"SPECIAL FINANCE MANAGER           Summary    Seeking the position of Commercial Underwriter II where I may employ my expertise in Special Finance Management, Cost & Risk Analysis (LTV & DTI), Structured Negotiations, and Audit Controls. Providing the company with the highest level of strategic services and profitability.      Highlights          Strong management skills in strategic planning, organizational re-engineering, budget analysis, process, productivity, and quality improvement.  Talented in leading and developing business opportunities and marketing strategies to maximize profitability.               Accomplishments    Phi Beta Kappa Honor Society      Experience      Company Name     December 2011   to   February 2014     Special Finance Manager   City  ,   State      Managed and directed overall special finance administration and operation of automobile dealership.  Achieved an average 202 sales per month (126 new cars) 57% rise in overall sales within the first 3 months.  Re-engineered management methods which streamlined operations and increased sales.  Conducted ongoing analyzes to evaluate the efficiency, quality and productivity of operations.  Increased dealerships rating to #1 Dealer in the district and #1 in sales in the North East Texas Region; which significantly increased overall profitability for the company.  Developed and implemented employee relations programs to increase morale, productivity and efficiency.  Encouraged and supported a team-like work environment.  After taking over special finance management position, increased the SSI (sales satisfaction index) from the mid 80's to 96%.  Worked extensively with media personnel to coordinate advertising for print and radio.  Developed, directed and monitored comprehensive communications and advertising programs through implementation of various media designed to achieve desired results.  Organized, coordinated and implemented company's advertising and marketing strategies into everyday oper [...]","parttime sales associate  crowfoot
sales employees calgary ab catodayrequisition id 

urban barn is looking for a parttime sales associate at our crowfoot location in calgary alberta

our sales associates are responsible for representing the urban barn brand and providing our customers with the best shopping experience possible you will contribute to a percentage of the overall store sales by offering friendly service and product knowledge to help our customers create a space they love to call home

our stores are open  days a week so were looking for candidates who can work a variety of shifts ie weekdays weeknights and weekends

if you love beautiful home décor and helping people come put your passion to work at urban barn

who you are
salesdriven while being respectful and customerfocused passionate about interior décor and merchandising friendly selfmotivated and vibrant strong communication and listening skills

what you bring
 years retail sales experience open availability with the flexibility to work weekdays evenings weekends and holidays a talent for establishing rapport with customers and offering exceptional service proficient on a sales register andor computer system ability to liftmove stock weighing up to  lbs

why join urban barn
we dont just sell home décor we help furnish lifes biggest moments work for a proudly canadian company with stores in six provinces generous employee discount competitive salary with added incentives and bonuses commitment to your gro [...]"
364,Medical Office Specialist,"BUSINESS DEVELOPMENT  & MARKETING           Summary     Business Administrative professional with over 5 years of experience providing advanced office support to busy organizations. Strong contract administration skill, budget management and client relation skills.          Highlights          Florida Public Notary  Knowledge of HIPPA policies, guidelines & patient safety.  Medicaid billing using IGEA+ software  Ability to coordinate complex projects  Goal-oriented individual with strong leadership capabilities.  Excellent calendar management skills  Contract administration skills  Microsoft Office proficiency  Meticulous attention to detail  Self-directed                Experience      Business Development  & Marketing    November 2013   to   September 2015     Company Name   -   City  ,   State      Acts as a public relations representative externally and internal Conducts facility visits as directed by the CEO Maintain a high-profile visibility within the emergency transport service community Represent the CAI in different conferences.  Management of Social Media accounts.  Liaison between CAI and patient's family  Posted open positions on company and social media websites.  Created PowerPoint presentations used for business development.  Cooperated with Medicare, Medicaid and private insurance providers to resolve billing issues.  Office duties in general          Corporate Associate  / HR Assistant    August 2011   to   October 2013     Company Name   -   City  ,   State      Properly routed agreements, contracts and invoices through the signature process.  Organized files, developed spreadsheets, faxed reports and scanned documents.  Made copies, sent faxes and handled all incoming and outgoing correspondence.  Dissolutions and withdraws of Corporations, LLC, LP etc.  Maintain investors accounts updated in SharePoint and Dynamo.  Coordinated complex domestic and international travel arrangements for all top executives.  Provided  administrative support to the [...]","what do you think about this type of role

medical office specialist
memorial family medicine
location_on jacksonville fl united states
schedule fulltime  days  hrswkdays only
business_center admitting registration clerical and scheduling    job id 
s
introductionlast year our hca healthcare colleagues invested over  hours volunteering in our communities as aan medical office specialist with memorial family medicine you can be a part of an organization that is devoted to giving back
benefitsmemorial family medicine offers a total rewards package that supports the health life career and retirement of our colleagues the available plans and programs include
comprehensive medical coverage that covers many common services at no cost or for a low copay plans include prescription drug and behavioral health coverage as well as telemedicine services and free airmed medical transportationadditional options for dental and vision benefits life and disability coverage flexible spending accounts supplemental health protection plans accident critical illness hospital indemnity auto and home insurance identity theft protection legal counseling longterm care coverage moving assistance pet insurance and morefertility and family building benefits through progynyfree counseling services and resources for emotional physical and financial wellbeingfamily support including adoption assistance child and elder care resources and consumer k plan with a  match on  to  of pay based on years of serviceem [...]"
365,"Retail Commission Sales Associate - Fine Jewelry, Northridge...","ASSISTANT MANAGER         Highlights        Microsoft Office Suite              Experience     04/2012   to   Current     Assistant Manager    Company Name   －   City  ,   State      Manage an $8.4 million volume luxury shoe sales floor Recruit, train, develop, and manage a team of 15 to meet and exceed their sales goals Communicate weekly with buying office to maximize our market specific product assortment Successfully plan and execute various events such as product launches, product knowledge trainings, corporate events, client luncheons, charity events, etc.  Fulfill all management responsibilities such as oversee store opening and closing procedures, direct sales floor activities, assist customers, input and prepare sales reports daily, inventory control, etc.         06/2011   to   04/2012     Sales Associate- Designer & Salon Shoes    Company Name   －   City  ,   State      Competitive drive to succeed in a commission based environment meeting and superseding volume goals Maintained constant client communication and excelled in providing customer service daily Demonstrated in-depth knowledge of product and current market trends to meet customer needs Internship- Designer & Salon Shoes Received top volume performance award Worked closely with many levels of management on various store projects Sales Associate & Key holder Implement and maintain all merchandising directives and ensure execution of effective merchandising strategies Conduct regular audits of store paperwork, including overages/shortages, deposit slips, etc.  and track trends to ensure that cash control procedures are in place and observed Manage and conduct inventories.         12/2010   to   07/2011     Sales Associate & Key    Company Name   －   City  ,   State      Responsibility of shipping and receiving in all areas to ensure staff adheres to policies and procedures.  Create incentives to drive key business objectives and motivate sales team.         05/2008   to   06/2009     Assistant VP [...]","about
macys is proudly americas department store theres a reason weve been around for  years customers come to us for fashion value and celebration macys is also known for giving back to our communities

the magic of macys ultimately comes alive in our stores and our store colleagues are the ones making it happen they provide outstanding customer service create a memorable shopping experience and drive sales results a store position at macys seasonal parttime or fulltime is the perfect way to explore the world of retail some of macys top executives started their careers as parttime retail sales associates our store positions are ideal for forming relationships building teams and developing leadership skills to grow your career at macys macys stores are ideal for building capability in creating partnerships building teams and developing the leaders of tomorrow macys is the academy for retail careers

a store colleague position whether its a seasonal job parttime retail job or a fulltime career is the perfect way to launch a career in the world of retail many of macys top executives started their careers in parttime retail sales roles or as recent college graduates into our development programs in the various functions at macys

job overview
the jewelry sales associate is responsible for providing outstanding customer service in the jewelry  watch complex this includes meeting hourly sales and star rewards goals on a personal and departmental basis demonstrating superior produc [...]"
366,Furniture Product Sales Liasion,"KEYHOLDER       Summary    Creative, hands-on professional with expertise in art direction and project management,Marketing and special promotions      Highlights          Professional  photoshoot/modeling experience    Fashion Visual Merchandising     Professional runway experience,       Professional standing fashion model    Self taught abstract, visual , mix media artist  Professional photo shoot experience      Self-motivated professional            Accomplishments      KNOWLEDGE OF OFFICE PRACTICES AND ITS PROCEDURES, PUBLIC RELATIONS,RULES,POLICIES,PROCEDURE COMPLAINTS AND TRANSACTIONS BEING PROCESSED TYPING/ KEY BOARDING HAS DEMONSTRATED SPENDING EXTENSIVE TIME TROUBLESHOOTING AND ASSISTING CUSTOMERS OVER THE PHONE FOR GREAT CUSTOMER EXPERIENCE PROLIFIC SALES EXPERIENCE IN RETAIL BUSINESS AND PHONE ENVIRONMENT SKILL IN OPERATION OF OFFICE EQUIPMENT,CASH REGISTER E-MAIL, IN-PERSON CONTACTS AND OR BY OTHER MEANS OF INTERNAL AND EXTERNAL CUSTOMERS COLLATE AND CLASSIFY INFORMATION ABOUT DATA REFERRALS UPON REQUEST.        Experience      KEYHOLDER   01/2015   to   Current     Company Name   City  ,   State      -MOD, MANAGER ON DUTIE WHEN MANAGERS ARENT PRESENT  -OPEN AND CLOSING OF STORE  -RUNNING DAILY STORES PERFORMANCE REPORTS  -OPENING DAY AND END OF DAY PAPERWORK  -MANAGEMENT DUTIES, PUSHING ASSOCIATES TO SELL  -BACK STOCK COORDINATOR  -INVENTORY CLOSING  -CASHIER  -SAFE COUNT AND MONEY HANDLING   ​         CASHIER   09/2014   to   04/2014     Company Name   City  ,   State      -CASHIER  -MAINTAINING COMPLETE KNOWLEDGE OF ALL FOOD AND BEVERAGE ITEMS,PRICES,AND AVAILABILITY.  -EFFECTIVELY WELCOMING EVERY CUSOTMER WHILE PROVIDING GREAT SERVICE  -STORE MERCHANDISING,STOCKING AND ROTATING PRODUCTS  -EFFICIENTLY WORKING THE REGISTER TO COMPLETE MONETARY TRANSACTIONS   -UPON REQUEST RESPONSIBLE FOR COPYNG AND E-MAILING CUSTOMER RECEIPTS          SEASONAL SALES ASSOCIATE   10/2013   to   11/2013     Company Name   City  ,   State      -SEASONAL SALES ASSOCIATE, [...]","bennett gaynor is a staffing company who has a position available for a furniture product sales liaison is this more of what youre looking for

our client would like to expand their furniture line to sell more products and accessories many of the furnishings in their lines can range from  and up the company wants to offer consumers items such as specially designed hooks and hinges other furniture accessories they want to offer beautiful furniture as well as uniquely designed and crafted home accessories for peoples homes such drapery rods end tables lamps etc this person would implement ways to gain exposure and increase sales for their furniturehome goods area this role works with the store managers and puts together incentives ideas to increase traffic and interest and support the sales team as well the store in ny showroom for example has rooms filled with furniture and home accessories to give a potential client a visual experience of what a room in their home could look like besides displaying unique very limited pieces of furniture someone who has design and a lot of retail furniture designsales exp for a manufacturer or someone who has interior design exp who has strong coordination experience and has a thorough understanding of furniture this role would work closely with the wood shop and another department which deals with all the retail stores that are ordering product"
367,"Coach, Career Prep","CHEF       Credentials     National Registry of Food Safety Professionals Certified Food Safety Manager  National Registry of Food Safety Professionals Test Administrator/Proctor       Education and Training      High School Diploma     Jun 1991     Newington High School   －   City  ,   State            Summary    Passionate Chef with broad background in various culinary styles and positions. A natural leader with excellent interpersonal communication skills and the ability to get things done overcoming any obstacles.       Accomplishments     Voted Best Restaurant 2013  Multiple ""Best Of"" accolades       Experience      Chef     Oct 2016   to   Current      Company Name   －   City  ,   State       All aspects of an independently operated Hospital kitchen including staffing, payroll, menus, inventory/ordering, P&L, employee training and discipline, cleaning and equipment maintenance.      Monitor p&l and food and labor costs to maximize budget and minimize waste.      Interview, hire and train new staff.      Oversee Dietetic Techs and work closely with dietitians to ensure that all specialized diets were adhered to as well as creating flavorful recipes to enhance the taste and presentation while adhering to specific dietary needs.    Handle all cash deposits and maintain statistical reports to monitor trends and account for all money.    Reduced food costs by expertly estimating purchasing needs and buying through approved suppliers.   Provided courteous and informative customer service in an open kitchen format.   Systematically tasted and smelled all prepared dishes, and observed color, texture and garnishes.   Expertly estimated staffing needs and adjusted hourly schedules in accordance with demand patterns, budget and local labor laws.     Implemented and supported company initiatives and programs.   Effectively managed and assisted kitchen staff in producing food for banquets, catered events and cafeteria areas.  Ensured smooth kitchen operation by overseeing [...]",mlts career prep coaches are key members of the college prep team with primary responsibility for guiding fellows successfully through the month personal and career development curriculum based on the coachs own experience in a professional work setting contributing to the development of this curriculum and of seminar content engaging with corporate partners to learn more about their job opportunities and assisting with program execution and evaluation career prep coaches also learn about and assess the qualities required for successful candidates to secure top internship and career opportunities in business and coaches are responsible for ensuring the program delivers a class of highly qualified candidates to present to corporate partner organizations to this end coaches develop a keen understanding of the success profile expected in our target industries and have the ability to nurture and guide fellows through their development until they exhibit these traitsto succeed in this role candidates need a strong understanding of the college and internship experience a strong foundation in business that demonstrates a knowledge of corporate talent requirements high emotional intelligence and motivational skills and the ability to initiate relationships and build rapport with program fellows corporate partners and mlt staffwith significant growth underway in the career prep program mlt has options for both regular fulltime and contract opportunities postcovid these positions will [...]
368,Program Compliance Manager - Remote,"COORDINATOR         Career Overview     Committed and detail-oriented administrative professional with exceptional customer service and problem solving skills. Organized and energetic team player with a strong work ethic.       Skill Highlights          Microsoft Word, Excel  Microsoft Power point, Outlook  Spreadsheet development  Employee training and development      Coordination  Deadline-oriented  Creative problem solving  iMs Connexis proficient            Core Accomplishments     Verizon Wireless Winner's Circle for exceeding yearly quotas 2005, 2006  Administrative Office of the Courts Georgia grant recipient 2007, 2008, 2009, 2010, 2011, 2012  Criminal Justice Coordinating Council of Georgia grant recipient 2013, 2014, 2015       Professional Experience      Company Name     July 2003   to   Current     Coordinator   City  ,   State      Hire, train and supervise all interns, part-time and contracted employees  Responsible for allocation, acquisition, and budgeting of monies through grant writing and invoicing   Daily communication with Superior Court Judge/staff regarding compliance matters, court calendars, updates/changes in status, grant information and treatment provider standards  Review and present treatment provider contract to Superior Court Judge and Board of Commissioners Review and present the Department of Behavioral Health and Developmental Disabilities (DBHDD) contracts to Board of Commissioners and submit all qualifications, license and insurance information of treatment providers   Evaluate program through data reporting, grant writing, and other documentation and submit findings with recommendations to the Administrative Office of the Courts and the Criminal Justice Coordinating Council   Liaison between Drug Court/Superior Court Judge, District Attorney's Office, Public Defender's Office, Superior Court Clerk's Office, Carroll County Jail staff, Sheriff's office staff, Carrollton Police Department, and Georgia Department of Corrections Pr [...]","program compliance manager  remote

position description

this position is  remote you must live in the state of ohio to be considered

some travel is required per client needs

cgi federals housing sector team that partners with public housing authorities phas and the us department of housing and urban development hud to assist in the provision of affordable housing has an opening for a program compliance manager this is an opportunity to join an energetic team with a collaborative management group and work with affordable housing providers new team members receive indepth training to prepare them for their role additional training and professional development opportunities are also available for both the affordable housing industry and general business skills

the program compliance manager is responsible for ensuring that the housing choice voucher hcv program is administered in compliance with established housing authoritys policies procedures and hud rules and regulations the program compliance manager will oversee quality control housing assistance payments hap and utility allowance payments uap processing internal and external reporting fraud recovery informal reviews hearings and reasonable accommodation functions

your future duties and responsibilities

the program compliance manager will support the collection of data for regulatory filings coordinate and develop reports projects and assessment tools to verify compliance the program compliance manager will develop [...]"
369,Marketing Specialist,"TEACHER         Summary     Education professional driven to create an environment that promotes hands-on learning for children at all stages of the learning process.       Highlights          Microsoft Office   Smart Board  Geographic Information System   Engrade  Skedula  Working knowledge of Internet        First Aid and CPR Certified  Excellent classroom management            Accomplishments      Counseling     Developed and implemented the Fairness Committee, which is a restitution process run by students to help resolve peer issues in a positive, non-judgmental environment  Served as student mentor and counselor for students when academic problems and personal adjustments arose, meeting with guardians to reach solutions.    Plan Development     Monitored and facilitated weekly meeting of Student Council  Instructed and advised on leadership skills, incorporated a trip to Ramapo for Children to help instill those leadership qualities.  Developed a student-based constitution, and ensured its implementation.    Oversaw all student government issues. Coordinated with the COSA teacher to plan and implement school-wide events.   Organized and planned a Holiday Gift Giving event in conjunction With the Coney Island Generation Gap at the NY Aquarium.   In-cooperation with Diploma Plus High School and Coney Island Generation Gap organized and supervised a Teen Summit about success after High School and Greening the Community.   Organized and supervised  Student Talent Showcase.   Organized and supervised senior trip, prom, and graduation.    Ran fund-raising events including a fund-raising benefit concert for a young child who has San Fillipo Syndrome.    Coordinated a “Pay it Forward Campaign” in our school.    Community Service     Served as Environmental action team leader  Won two National Events and came in second in another event.   Instilled importance of conservation and protection of the environment, by beach clean ups, environmental awareness events, paperles [...]","the marketing specialist will work help develop marketing campaigns and communications that create market differentiation drive brand affinity and reinforce customer value the successful candidate will be a curious proactive marketer with experience in developing compelling communications and digital marketing campaigns working collaboratively with marketing product and sales teams

essential duties and responsibilities
 develop and execute datadriven marketing campaigns to drive brand awareness and achieve revenue goals
 help develop the overarching marketing communications strategy and tactics to optimize tax  accounting north americas digital channels
 develop marketing content including copy graphics blogs social posts email communications etc
 measure and analyze tax  accounting north america marketing initiatives promotions and campaign results optimizing and adjusting tactics as needed to achieve goals
 supports development of brand positioning and messaging that resonate with our target buyer personas and current market trends
 aligns and adjusts marketing plans by consistently looking for best practices and seeking market data on key trends
 maintains a library of brand assets and website pages with excellence

other duties
 performs other duties as assigned by supervisor

job qualifications

education bachelors degree or equivalent related experience

required experience
 minimum  years of experience in product marketing in the technology industry
 market launch exp [...]"
